id,name,description,detail,summary,category,price,brand,promotion,created_at,updated_at
79,Laptop ASUS ExpertBook P5 P5405CSA-NZ0016W - Cũ Đẹp,"Mua ngay Laptop ASUS ExpertBook P5 P5405CSA-NZ0016W cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Chip AI: Intel AI Boost NPU up to 40 TOPS
- Loại card đồ họa: Intel Arc 130V GPU
- Dung lượng RAM: 16GB
- Loại RAM: LPDDR5X Onboard
- Ổ cứng: 512GB M.2 2280 NVMe PCIe 4.0 SSD
- Kích thước màn hình: 14 inches
- Công nghệ màn hình: Độ sáng 400nitsMàn hình chống chóiĐộ phủ màu sRGB: 100%Góc nhìn 178/178
- Pin: 63WHrs, 3S1P, 3-cell Li-ion
- Hệ điều hành: Windows 11 Home
- Độ phân giải màn hình: 2560 x 1600 (WQXGA)
- Loại CPU: Intel Core Ultra 5 226V 16GB 1.6 GHz (8MB Cache, up to 4.5 GHz, 8 lõi, 8 luồng)
- Cổng giao tiếp: 2x USB 3.2 Gen 2 Type-A 2x Thunderbolt 4, tương thích với USB4, hỗ trợ display / sạc 1x HDMI 2.1 1x 3.5mm Combo Audio Jack","Mua ngay Laptop ASUS ExpertBook P5 P5405CSA-NZ0016W cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Laptop,17690000,ASUS,0,2026-03-28 23:18:38,2026-03-28 23:18:38
80,Laptop ASUS Gaming V16 V3607VH-RP025W - Cũ Xước Cấn,"Mua Laptop ASUS Gaming V16 V3607VH-RP025W cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Loại card đồ họa: NVIDIA GeForce RTX 5050 8GB GDDR7 Intel Graphics
- Dung lượng RAM: 16GB
- Loại RAM: DDR5 SO-DIMM
- Số khe ram: Có thể nâng cấp; Cần tháo vỏ dưới/trên
- Ổ cứng: 512GB M.2 NVMe PCIe 4.0 SSD
- Kích thước màn hình: 16 inches
- Công nghệ màn hình: Độ sáng 300nitsMàn hình chống chóiĐộ phủ màu 45% NTSC
- Pin: 63WHrs, 3S1P, 3-cell Li-ion
- Hệ điều hành: Windows 11 Home
- Độ phân giải màn hình: 1920 x 1200 pixels (WUXGA)
- Loại CPU: Intel Core 7 240H 2.5 GHz (24MB Cache, up to 5.2 GHz, 10 lõi, 16 luồng)
- Cổng giao tiếp: 1x USB 3.2 Gen 1 Type-C hỗ trợ hiển thị/cung cấp điện (tốc độ dữ liệu lên đến 5Gbps) 2x USB 3.2 Gen 1 Type-A (tốc độ dữ liệu lên đến 5Gbps) 1x HDMI 2.1 FRL 1x Giắc cắm âm thanh kết hợp 3.5mm 1x DC-in","Mua Laptop ASUS Gaming V16 V3607VH-RP025W cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Laptop,22090000,ASUS,45,2026-03-28 23:18:38,2026-03-28 23:18:38
81,Laptop ASUS ROG Strix G16 G614JV-N4369W - Cũ Trầy Xước,"Mua ngay Laptop ASUS ROG Strix G16 G614JV-N4369W cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Loại card đồ họa: NVIDIA GeForce RTX 4060 8GB GDDR6 (233 AI TOPs) Intel UHD Graphics
- Dung lượng RAM: 16GB
- Loại RAM: DDR5-4800 SO-DIMM
- Số khe ram: 2 Khe SO-DIMM (1 x 16GB, tối đa 32GB)
- Ổ cứng: 1TB PCIe 4.0 NVMe M.2 SSD (2 Khe cắm M.2 hỗ trợ SATA hoặc NVMe, nâng cấp tối đa 2TB)
- Kích thước màn hình: 16 inches
- Công nghệ màn hình: Thời gian phản hồi 3msĐộ sáng 500nitsĐộ phủ màu DCI-P3 100%Màn hình chống chói G-SyncROG Nebula DisplayDolby Vision HDRROG intelligent cooling
- Pin: 90WHrs, 4S1P, 4-cell Li-ionSạc lại từ 0-50% trong 30 phút
- Hệ điều hành: Windows 11 Home
- Độ phân giải màn hình: 2560 x 1600 (WQXGA)
- Loại CPU: Intel Core i7-13650HX 2.6 GHz 24M Cache, up to 4.9 GHz, 14 cores: 6 P-cores and 8 E-cores)
- Cổng giao tiếp: 1x RJ45 LAN 1x Thunderbolt 4 hỗ trợ DisplayPort (40Gbps) 1x USB 3.2 Gen 2 Type-C hỗ trợ DisplayPort / cung cấp điện / G-SYNC (10Gbps) 2x USB 3.2 Gen 2 Type-A (10Gbps) 1x HDMI 2.1 FRL 1x Giắc cắm âm thanh kết hợp 3.5mm","Mua ngay Laptop ASUS ROG Strix G16 G614JV-N4369W cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Laptop,24990000,ASUS,0,2026-03-28 23:18:38,2026-03-28 23:18:38
82,Laptop ASUS TUF Gaming F16 FX608JMR-RV048W - Cũ Trầy Xước,"Mua ngay Laptop ASUS TUF Gaming F16 FX608JMR-RV048W cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Loại card đồ họa: NVIDIA GeForce RTX 5060 8GB GDDR7 115W (100W+15W)Intel UHD Graphics
- Dung lượng RAM: 16GB
- Loại RAM: DDR5-5600 SO-DIMM
- Số khe ram: 2 khe (1x 16GB, nâng cấp tối đa 32GB)
- Ổ cứng: 1TB PCIe 4.0 NVMe M.2 SSD (2 Khe cắm M.2 tối đa 2TB)
- Kích thước màn hình: 16 inches
- Công nghệ màn hình: Độ sáng 300 nits Độ phủ màu NTSC 72.00%, SRGB 100.00%, Adobe 75.35% Màn hình chống chói G-Sync
- Pin: 90WHrs, 4S1P, 4-cell Li-ion
- Hệ điều hành: Windows 11 Home
- Độ phân giải màn hình: 1920 x 1200 pixels (WUXGA)
- Loại CPU: Intel Core i7 14650HX 2.2 GHz (30MB Cache, up to 5.2 GHz, 16 lõi, 24 luồng)
- Cổng giao tiếp: 1x Cổng LAN RJ45 1x Thunderbolt 4 hỗ trợ DisplayPort / G-SYNC (40Gbps) 1x USB 3.2 Gen 2 Type-C hỗ trợ DisplayPort / cung cấp điện (10Gbps) 3x USB 3.2 Gen 2 Type-A (10Gbps) 1x HDMI 2.1 FRL 1x Giắc cắm âm thanh kết hợp 3.5mm","Mua ngay Laptop ASUS TUF Gaming F16 FX608JMR-RV048W cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Laptop,28390000,ASUS,0,2026-03-28 23:18:38,2026-03-28 23:18:38
83,Laptop ASUS Gaming V16 K3607VJ-RP106W - Cũ Trầy Xước,"Mua ngay Laptop ASUS Gaming V16 K3607VJ-RP106W cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Loại card đồ họa: NVIDIA GeForce RTX 3050 6GB GDDR6Intel Graphics
- Dung lượng RAM: 16GB
- Loại RAM: DDR5 SO-DIMM
- Số khe ram: 2 khe DDR5 SO-DIMM (1x 16GB, nâng tối đa 32GB) Có thể nâng cấp, cần tháo vỏ dưới/trên
- Ổ cứng: 512GB M.2 NVMe PCIe 4.0 SSD
- Kích thước màn hình: 16 inches
- Công nghệ màn hình: Độ sáng 300nitsĐộ phủ màu 45% NTSC Màn hình chống chói
- Pin: 63WHrs, 3S1P, 3-cell Li-ion
- Hệ điều hành: Windows 11 Home
- Độ phân giải màn hình: 1920 x 1200 pixels (WUXGA)
- Loại CPU: Intel Core 7 240H 2.5 GHz (24MB Cache, up to 5.2 GHz, 10 lõi, 16 luồng)
- Cổng giao tiếp: 1x USB 3.2 Gen 1 Type-C hỗ trợ hiển thị/cung cấp điện (5Gbps) 2x USB 3.2 Gen 1 Type-A (5Gbps) 1x HDMI 2.1 FRL 1x Giắc cắm âm thanh kết hợp 3.5mm 1x DC-in","Mua ngay Laptop ASUS Gaming V16 K3607VJ-RP106W cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Laptop,15990000,ASUS,45,2026-03-28 23:18:38,2026-03-28 23:18:38
84,Laptop ASUS Vivobook 14 X1405VA-LY623W - Cũ Xước Cấn,"Mua ngay Laptop ASUS Vivobook 14 X1405VA-LY623W cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Loại card đồ họa: Intel UHD Graphics
- Dung lượng RAM: 16GB
- Loại RAM: DDR4
- Số khe ram: 8GB DDR4 on board + 8GB DDR4 SO-DIMM
- Ổ cứng: 512GB M.2 NVMe PCIe 4.0 SSD
- Kích thước màn hình: 14 inches
- Công nghệ màn hình: Độ sáng 300nitsĐộ phủ màu 45% NTSCMàn hình chống chói
- Pin: 42WHrs, 3S1P, 3-cell Li-ion
- Hệ điều hành: Windows 11 Home
- Độ phân giải màn hình: 1920 x 1200 pixels (WUXGA)
- Loại CPU: Intel Core i5-13420H 2.1 GHz (12MB Cache, up to 4.6 GHz, 8 lõi, 12 luồng)
- Cổng giao tiếp: 1x USB 2.0 Type-A (tốc độ dữ liệu lên đến 480Mbps) 1x USB 3.2 Gen 1 Type-C hỗ trợ cấp nguồn (tốc độ dữ liệu lên đến 5Gbps) 2x USB 3.2 Gen 1 Type-A (tốc độ dữ liệu lên đến 5Gbps) 1x HDMI 1.4 1x Giắc cắm âm thanh kết hợp 3.5mm 1x DC-in","Mua ngay Laptop ASUS Vivobook 14 X1405VA-LY623W cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Laptop,10190000,ASUS,45,2026-03-28 23:18:38,2026-03-28 23:18:38
85,Laptop ASUS Vivobook S14 S3407VA-LY053W - Cũ Trầy Xước,"Mua ngay Laptop ASUS Vivobook S14 S3407VA-LY053W cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Loại card đồ họa: Intel UHD Graphics
- Dung lượng RAM: 16GB
- Loại RAM: DDR5 SO-DIMM Onboard
- Ổ cứng: 512GB M.2 NVMe PCIe 4.0 SSD
- Kích thước màn hình: 14 inches
- Công nghệ màn hình: Độ sáng 300nitsĐộ phủ màu 45% NTSCMàn hình chống chóiTÜV Rheinland-certified
- Pin: 70WHrs, 4S1P, 4-cell Li-ion
- Hệ điều hành: Windows 11 Home
- Độ phân giải màn hình: 1920 x 1200 pixels (WUXGA)
- Loại CPU: Intel Core i7-13620H 2.4 GHz (24MB Cache, up to 4.9 GHz, 10 lõi, 16 luồng)
- Cổng giao tiếp: 2x USB 3.2 Gen 1 Type-A (tốc độ dữ liệu lên đến 5Gbps) 2x USB 3.2 Gen 1 Type-C hỗ trợ hiển thị/cung cấp điện (tốc độ dữ liệu lên đến 5Gbps) 1x HDMI 1.4 1x Giắc cắm âm thanh kết hợp 3.5mm","Mua ngay Laptop ASUS Vivobook S14 S3407VA-LY053W cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Laptop,16790000,ASUS,45,2026-03-28 23:18:38,2026-03-28 23:18:38
86,Laptop ASUS Vivobook S16 S3607CA-SH083WS - Cũ Đẹp,"Mua ngay Laptop ASUS Vivobook S16 S3607CA-SH083WS cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Chip AI: Intel AI Boost NPU up to 13TOPS
- Loại card đồ họa: Intel Arc Graphics
- Dung lượng RAM: 16GB
- Loại RAM: DDR5
- Số khe ram: Có thể nâng cấp; Cần tháo vỏ dưới/trên
- Ổ cứng: 512GB M.2 NVMe PCIe 4.0 SSD
- Kích thước màn hình: 16 inches
- Công nghệ màn hình: Độ sáng 300 nits Độ sáng tối đa 500 nits Độ phủ màu 95% DCI-P3 Tỷ lệ tương phản 1.000.000:1 1.07 tỷ màu Màn hình chống chói Ánh sáng xanh thấp, giảm 70% ánh sáng xanh có hại
- Pin: 70WHrs, 4S1P, 4-cell Li-ion
- Hệ điều hành: Windows 11 Home
- Độ phân giải màn hình: 1920 x 1200 pixels
- Loại CPU: Intel Core Ultra 7 255H 2.0 GHz (24MB Cache, up to 5.1 GHz, 16 lõi, 16 luồng)
- Cổng giao tiếp: 2x USB 3.2 Gen 1 Type-A (tốc độ dữ liệu lên đến 5Gbps) 2x USB 3.2 Gen 1 Type-C hỗ trợ hiển thị/cấp nguồn (tốc độ dữ liệu lên đến 5Gbps) 1x HDMI 1.4 1x Giắc cắm âm thanh kết hợp 3.5mm","Mua ngay Laptop ASUS Vivobook S16 S3607CA-SH083WS cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Laptop,19490000,ASUS,95,2026-03-28 23:18:38,2026-03-28 23:18:38
87,Laptop ASUS Vivobook S16 S5606CA-RI171WS - Cũ Đẹp,"Mua Laptop ASUS Vivobook S16 S5606CA-RI171WS cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Chip AI: Intel AI Boost NPU up to 13TOPS
- Loại card đồ họa: Intel Arc Graphics
- Dung lượng RAM: 16GB
- Loại RAM: LPDDR5X Onboard
- Ổ cứng: 512GB M.2 NVMe PCIe 4.0 SSD
- Kích thước màn hình: 16 inches
- Công nghệ màn hình: Độ sáng 400nits Độ sáng tối đa 600nits HDR Độ phủ màu 100% DCI-P3 Ánh xạ gam màu HDR True Black 600 1.07 tỷ màu Ít hơn 70% ánh sáng xanh có hại TÜV Rheinland
- Pin: 75WHrs, 4S1P, 4-cell Li-ion
- Hệ điều hành: Windows 11 Home + Microsoft Office Home 2024 + Microsoft 365 Basic
- Độ phân giải màn hình: 2880 x 1800 pixels
- Loại CPU: Intel Core Ultra 7 255H 2.0 GHz (24MB Cache, up to 5.1 GHz, 16 lõi, 16 luồng); Intel AI Boost NPU up to 13TOPS
- Cổng giao tiếp: 2x USB 3.2 Gen 1 Type-A (5Gbps) 2x Thunderbolt 4 hỗ trợ hiển thị/cung cấp điện (40Gbps) 1x HDMI 2.1 TMDS 1x Giắc cắm âm thanh kết hợp 3.5mm Đầu đọc thẻ Micro SD","Mua Laptop ASUS Vivobook S16 S5606CA-RI171WS cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Laptop,21790000,ASUS,0,2026-03-28 23:18:38,2026-03-28 23:18:38
88,Laptop Dell Inspiron 14 5440 D0F3W - Cũ Đẹp,"Mua ngay Laptop Dell Inspiron 14 5440 D0F3W cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Loại card đồ họa: Intel UMA Graphics
- Dung lượng RAM: 24GB
- Loại RAM: DDR5 ( 4400 MT/s )
- Số khe ram: 2 khe (8GB+16GB, tối đa 32GB)
- Ổ cứng: 1 khe tối đa 1TB
- Kích thước màn hình: 14 inches
- Công nghệ màn hình: Độ phủ màu 45% NTSC
- Pin: 3 cell 41 Wh
- Hệ điều hành: Windows 11 Home
- Độ phân giải màn hình: 1920 x 1080 pixels (FullHD)
- Loại CPU: Intel Core i5-1334U thế hệ thứ 13 / 10 nhân 12 luồng / up to 4.6 GHz, 12MB
- Cổng giao tiếp: Khe cắm thẻ SD / Tai nghe / USB 3.2 Gen 1 / Cổng HDMI 1.4 / USB 3.2 Gen 1 / USB 3.2 Gen 2 (10 Gbps) Type-C với Power Delivery và DisplayPort","Mua ngay Laptop Dell Inspiron 14 5440 D0F3W cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Laptop,13490000,Dell,45,2026-03-28 23:18:38,2026-03-28 23:18:38
89,Laptop Dell Vostro 3520 F0V0V - Cũ Đẹp,"Mua Laptop Dell Vostro 3520 F0V0V cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Loại card đồ họa: Intel Iris Xe
- Dung lượng RAM: 16GB
- Loại RAM: DDR4
- Ổ cứng: 512 GB, M.2 2230, PCIe NVMe Gen4 x4
- Kích thước màn hình: 15.6 inches
- Pin: 3 cells , 41WHr
- Hệ điều hành: Free OS
- Độ phân giải màn hình: 1080 x 1920 pixels (FullHD)
- Loại CPU: Intel Core i5-1235U
- Cổng giao tiếp: 2 USB 3.2 Gen 11 USB 2.0 port 1 headset (headphone and microphone combo) port 1 HDMI 1.4 port HDMI 1.4 (Maximum resolution supported over HDMI is 1920x1080 @60Hz. No 4K/2K output) 1 RJ45 Ethernet port (flip-down","Mua Laptop Dell Vostro 3520 F0V0V cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Laptop,10090000,Dell,2,2026-03-28 23:18:38,2026-03-28 23:18:38
90,Laptop Dell Vostro 3530 V5I3001W1 - Cũ Trầy Xước,"Mua ngay Laptop Dell Vostro 3530 V5I3001W1 cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Loại card đồ họa: Intel® UHD Graphics
- Dung lượng RAM: 8GB
- Loại RAM: DDR4 2666MHz, 2 khe hỗ trợ RAM tối đa 16 GB
- Ổ cứng: 256GB SSD M.2 PCIE
- Kích thước màn hình: 15.6 inches
- Công nghệ màn hình: Chống chói Anti Glare, WVA
- Pin: 3 Cell 41WHr
- Hệ điều hành: Windows 11 Home + Office Home &amp; Student 2021
- Độ phân giải màn hình: 1080 x 1920 pixels (FullHD)
- Loại CPU: Intel Core i3-1305U (3.3GHz~ 4.5GHz) 5 Cores 6 Threads
- Cổng giao tiếp: 1 x USB 3.2 Gen 1 port1 x USB 2.0 port1 x USB 3.2 Gen1 Type-Cport1 x Universal audio1 x HDMI 1.41 x RJ45 Ethernet1 x Power-adapter","Mua ngay Laptop Dell Vostro 3530 V5I3001W1 cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Laptop,7390000,Dell,2,2026-03-28 23:18:38,2026-03-28 23:18:38
91,Laptop Gigabyte Gaming A16 GA6H-CMHI2VN893SH - Cũ Trầy Xước,"Mua ngay Laptop Gigabyte Gaming A16 GA6H-CMHI2VN893SH cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Loại card đồ họa: NVIDIA GeForce RTX 4050 (6GB of GDDR6 SDRAM, Bus Width: 96) Intel UHD Graphics
- Dung lượng RAM: 16GB
- Loại RAM: DDR5 - 5200MHz
- Số khe ram: 2 khe (1 x 16GB, hỗ trợ nâng cấp tối da 64GB)
- Ổ cứng: 512GB SSD1 PCIe (M.2 2280) Gen4x4 2x M.2 SSD slots (Supports 2x PCIe NVMe M.2 SSD, Up to 4TB)
- Kích thước màn hình: 16 inches
- Công nghệ màn hình: Màn hình chống chóiĐộ phủ màu 45% NTSC
- Pin: 4 Cell Int (76.1Wh)
- Hệ điều hành: Windows 11 Home Single Language 64-bit
- Độ phân giải màn hình: 1920 x 1200 pixels (FullHD+)
- Loại CPU: Intel Core i7-13620H (10 cores) - Max Turbo Frequency: 4.90 GHz
- Cổng giao tiếp: 1 x USB 2.0 Type-A 2 x USB 3.2 Gen 1 Type-A 1 x USB 3.2 Gen 1 Type-C (hỗ trợ Power Delivery/DisplayPort) 1 x HDMI 1 x RJ45 (LAN) 1 x giắc cắm âm thanh kết hợp Tai nghe/Micrô 1 x SSD2 PCIe (M.2 2280)","Mua ngay Laptop Gigabyte Gaming A16 GA6H-CMHI2VN893SH cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Laptop,20890000,Gigabyte,45,2026-03-28 23:18:38,2026-03-28 23:18:38
92,Laptop HP Pavilion 15-EG0542TU 4P5G9PA - Cũ Xước Cấn,"Mua ngay Laptop HP Pavilion 15-EG0542TU 4P5G9PA cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Loại card đồ họa: Intel® UHD Graphics
- Dung lượng RAM: 4GB
- Loại RAM: DDR4 3200MHz, 2 khe cắm tối đa 32GB
- Ổ cứng: 256GB SSD PCIe® NVMe™ M.2
- Kích thước màn hình: 15.6 inches
- Công nghệ màn hình: Chống chói Anti Glare, Wled-backlit
- Pin: 3Cell 41WHrs
- Hệ điều hành: Windows 11 Home SL
- Độ phân giải màn hình: 1920 x 1080 pixels (FullHD)
- Loại CPU: Intel® Core™ i3-1125G4, 2.00GHz up to 3.70GHz, 4 nhân 8 luồng
- Cổng giao tiếp: 1 x SuperSpeed USB Type-C® 10Gbps signaling rate (USB Power Delivery, DisplayPort™ 1.4, HP Sleep and Charge) 2 x SuperSpeed USB Type-A 5Gbps signaling rate 1 x HDMI 2.0 1 x headphone/microphone combo","Mua ngay Laptop HP Pavilion 15-EG0542TU 4P5G9PA cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Laptop,4990000,HP,2,2026-03-28 23:18:38,2026-03-28 23:18:38
93,Laptop HP Victus 15-FA2731TX B85LNPA - Cũ Xước Cấn,"Mua ngay Laptop HP Victus 15-FA2731TX B85LNPA cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Loại card đồ họa: NVIDIA GeForce RTX 3050 (6GB of GDDR6 SDRAM, Bus Width: 96- bit) Intel UHD Graphics
- Dung lượng RAM: 16GB
- Loại RAM: DDR4 3200MHz
- Số khe ram: 2 khe (1 x 16GB)
- Ổ cứng: 512GB SSD1 PCIe (M.2 2280)
- Kích thước màn hình: 15.6 inches
- Công nghệ màn hình: Màn hình chống chói
- Pin: 3 Cell Int (52.5Wh)
- Hệ điều hành: Windows 11 Home Single Language 64-bit
- Độ phân giải màn hình: 1920 x 1080 pixels (FullHD)
- Loại CPU: Intel Core i5-13420H (8 lõi) - Max Turbo Frequency: 4.60 GHz
- Cổng giao tiếp: 1 x USB 3.2 Gen 1 Type-C (hỗ trợ DisplayPort, HP Sleep and Charge) 2 x USB 3.2 Gen 1 Type-A (một cổng hỗ trợ HP Sleep and Charge) 1 x HDMI 1 x RJ45 (LAN) 1 x Giắc cắm âm thanh kết hợp tai nghe/micrô 1 x SSD2 PCIe (M.2 2280)","Mua ngay Laptop HP Victus 15-FA2731TX B85LNPA cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Laptop,16990000,HP,2,2026-03-28 23:18:38,2026-03-28 23:18:38
94,Laptop Lenovo IdeaPad Slim 3 15IRH10 83K1000GVN - Cũ Xước Cấn,"Mua ngay Laptop Lenovo IdeaPad Slim 3 15IRH10 83K1000GVN cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Loại card đồ họa: Intel UHD Graphics
- Dung lượng RAM: 24GB
- Loại RAM: DDR5-4800
- Số khe ram: 2 khe (1 x 8GB Onboard + 1 x 16GB, tối đa 24GB)
- Ổ cứng: 512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, nâng cấp lên đến 1TB)
- Kích thước màn hình: 15.3 inches
- Công nghệ màn hình: Độ sáng 300nits Màn hình chống chóiĐộ phủ màu 45% NTSC
- Pin: 60Wh (Đầu tròn 65W (3 chân))
- Hệ điều hành: Windows 11 Home Single Language, English
- Độ phân giải màn hình: 1920 x 1200 pixels (WUXGA)
- Loại CPU: Intel Core i5-13420H, 8 lõi (4P + 4E) / 12 luồng, P-core 2.1 / 4.6GHz, E-core 1.5 / 3.4GHz, 12MB
- Cổng giao tiếp: 2x USB-A (5Gbps / USB 3.2 Gen 1) 1x USB-C (5Gbps / USB 3.2 Gen 1), với USB PD 3.0 và DisplayPort 1.2 1x HDMI 1.4 1x giắc cắm kết hợp tai nghe / micrô (3.5 mm) 1x đầu đọc thẻ SD 1x đầu nối nguồn","Mua ngay Laptop Lenovo IdeaPad Slim 3 15IRH10 83K1000GVN cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Laptop,12890000,Lenovo,45,2026-03-28 23:18:38,2026-03-28 23:18:38
